3
12
Route1-12
103.985729 30.771025
103.987364 30.768690
103.988141 30.772452
103.990072 30.765339
103.991393 30.769404
103.991707 30.763314
103.992839 30.767362
103.995718 30.773321
104.000061 30.774981
103.996949 30.770715
103.998134 30.768291
103.998840 30.766111
5
Route2-5
103.987376 30.768677
103.991707 30.763314
103.988140 30.772452
103.987363 30.768689
103.985729 30.771025
5
Route3-5
103.985729 30.771025
103.987363 30.768689
103.988140 30.772452
103.989981 30.768565
103.990071 30.765339
